time,computer_source,user,computer_dest,label
132064,C475182,U801534,C291378,0
132094,VPN,U703614,EnterpriseAppServer,0
132102,C427859,U078549,C440209,0
132102,C427859,U078549,C440209,0
132126,C731404,U840500,C803696,0
132231,VPN,U902997,EnterpriseAppServer,0
132358,C447558,U917606,C897367,0
132379,VPN,U886884,EnterpriseAppServer,0
132451,C429360,U962147,C735033,0
132556,C819353,U178507,C174116,0
132558,VPN,U886884,EnterpriseAppServer,0
132627,C449427,U116972,C815759,0
132627,C449427,U116972,C815759,0
132662,C256184,U564279,C291378,0
132732,C823651,U007423,C395501,0
132754,C447558,U917606,C897367,0
132884,C983690,U438117,C641693,0
132884,C983690,U438117,C641693,0
132973,C137514,U385412,C587127,0
132982,C775797,U774181,C047992,0
132982,C775797,U774181,C047992,0
132999,C206546,U276865,C887746,0
132999,C206546,U276865,C887746,0
133026,C770259,U280670,C070521,0
133034,C618239,U666624,C395501,0
133054,C143140,U207320,C321240,0
133054,C143140,U207320,C321240,0
133088,VPN,U557612,EnterpriseAppServer,0
133118,C206546,U735730,C502166,0
133156,C388528,U563442,C602416,0
133156,C388528,U563442,C602416,0
133158,C143140,U207320,C321240,0
133158,C143140,U207320,C321240,0
133254,C546162,U361204,C602416,0
133254,C546162,U361204,C602416,0
133265,C206546,U206145,C771910,0
133365,C089139,U726662,C712916,0
133425,EnterpriseAppServer,U512636,C118495,0
133440,C206546,U285557,C014944,0
133440,C206546,U285557,C014944,0
133469,C307900,U820986,C409300,0
133469,C307900,U820986,C409300,0
133488,VPN,U822126,EnterpriseAppServer,0
133538,C407400,U646163,C285143,0
133538,C407400,U646163,C285143,0
133626,C256184,U564279,C291378,0
133656,C155068,U610019,C897367,0
133677,C947713,U771375,C670762,0
133677,C947713,U771375,C670762,0
133700,VPN,U703614,EnterpriseAppServer,0
133750,C155068,U261496,C897367,0
133796,C206546,U705675,C744582,0
133857,C155068,U261496,C755918,0
133865,C823651,U007423,C395501,0
133867,C977279,U511703,C002475,0
133891,C365995,U644040,C882552,0
133891,C365995,U644040,C882552,0
133917,C129609,U031302,C206222,0
133940,C837108,U281771,C395501,0
134039,C801423,U520761,C732123,0
134092,C961343,U295481,C670900,0
134092,C961343,U295481,C670900,0
134126,C759539,U208549,C602416,0
134126,C759539,U208549,C602416,0
134155,C274693,U640501,C145215,0
134201,C437829,U311609,C906914,0
134201,C437829,U311609,C906914,0
134204,C206546,U147833,C716264,0
134204,C206546,U147833,C716264,0
134294,C388528,U563442,C602416,0
134294,C388528,U563442,C602416,0
134313,C287981,U721322,C023011,0
134421,C206546,U480259,C297473,0
134421,C206546,U480259,C297473,0
134459,C206546,U551859,C186428,0
134497,C219121,U593020,C644087,0
134541,C947713,U771375,C670762,0
134541,C947713,U771375,C670762,0
134564,EnterpriseAppServer,U134943,C627959,0
134570,C731404,U840500,C803696,0
134584,C868166,U101693,C597356,0
134584,C868166,U101693,C597356,0
134640,C868166,U101693,C597356,0
134640,C868166,U101693,C597356,0
134725,VPN,U282518,EnterpriseAppServer,0
134738,C618482,U410256,C134467,0
134738,C618482,U410256,C134467,0
134751,VPN,U282518,EnterpriseAppServer,0
134755,VPN,U616664,EnterpriseAppServer,0
134755,VPN,U616664,EnterpriseAppServer,0
134771,C220468,U576693,C838554,0
134771,C220468,U576693,C838554,0
134778,C139916,U724397,C501016,0
134778,C139916,U724397,C501016,0
134817,C239020,U516739,C030698,0
134821,C403469,U267251,C774964,0
134865,C636189,U515991,C910703,0
134898,C206546,U837118,C597356,0
134898,C206546,U837118,C597356,0
134906,C139916,U724397,C127906,0
134906,C139916,U724397,C127906,0
134932,C784169,U609781,C291378,0
134936,C961343,U295481,C670900,0
134936,C961343,U295481,C670900,0
135027,VPN,U886884,EnterpriseAppServer,0
135094,C936297,U384628,C215836,0
135157,C417769,U869136,C677335,0
135157,C417769,U869136,C677335,0
135184,C530048,U686237,EnterpriseAppServer,0
135184,C530048,U686237,EnterpriseAppServer,0
135213,C206546,U393354,C948179,0
135213,C206546,U393354,C948179,0
135343,VPN,U024154,EnterpriseAppServer,0
135441,VPN,U572698,EnterpriseAppServer,0
135454,C206546,U824847,C845791,0
135476,C206546,U297403,C186428,0
135573,VPN,U235899,EnterpriseAppServer,0
135611,C206546,U297403,C015815,0
135618,C850116,U103377,C709595,0
135708,C843426,U109559,C014546,0
135958,C955498,U929365,C028189,0
135992,C625603,U040425,C575367,0
136012,C166741,U393794,C370170,0
136012,C166741,U393794,C370170,0
136070,C206546,U824847,C845791,0
136080,C362573,U303256,C422203,0
136091,C355169,U583334,C714948,0
136134,C206546,U837118,C597356,0
136134,C206546,U837118,C597356,0
136145,C206546,U206145,C771910,0
136162,VPN,U994469,EnterpriseAppServer,0
136175,C802294,U900344,C008372,0
136241,C165401,U185047,C362295,0
136241,C165401,U185047,C362295,0
136272,C242929,U104998,C567126,0
136272,C242929,U104998,C567126,0
136280,VPN,U024154,C698972,0
136322,C237887,U547318,C291378,0
136350,C355169,U686873,C714948,0
136376,C676687,U986257,C291378,0
136390,VPN,U282518,EnterpriseAppServer,0
136441,C770259,U080700,C652412,0
136452,C274105,U640357,C995183,0
136464,VPN,U024154,C367857,0
136473,C922201,U063176,C404073,0
136480,C536675,U807069,C844065,0
136481,C516472,U162070,C961343,0
136493,C947713,U771375,C670762,0
136493,C947713,U771375,C670762,0
136497,C206546,U192765,C942538,0
136541,C355169,U686873,C594464,0
136607,ActiveDirectory,U895798,ActiveDirectory,0
136617,C329100,U511703,C002475,0
136699,VPN,U886884,EnterpriseAppServer,0
136729,VPN,U437650,C918755,0
136729,VPN,U437650,C918755,0
136763,C281627,U345296,C395501,0
136783,C023550,U675827,C395501,0
136843,C406228,U934247,C677335,0
136866,C490409,U244632,C395501,0
136989,C636189,U515991,C881936,0
137033,VPN,U994469,EnterpriseAppServer,0
137043,C990118,U982478,C395501,0
137050,C206546,U209708,C223332,0
137050,C206546,U209708,C223332,0
137062,C166741,U393794,C370170,0
137062,C166741,U393794,C370170,0
137085,C055001,U168509,C704126,0
137085,C055001,U168509,C704126,0
137134,C660347,U279541,C063824,0
137150,VPN,U282518,EnterpriseAppServer,0
137179,VPN,U572698,EnterpriseAppServer,0
137226,C355169,U583334,C714948,0
137237,C329100,U511703,C002475,0
137376,VPN,U282518,EnterpriseAppServer,0
137379,C287981,U721322,C023011,0
137392,C640838,U471800,C064818,0
137400,VPN,U616664,EnterpriseAppServer,0
137400,VPN,U616664,EnterpriseAppServer,0
137432,VPN,U199258,EnterpriseAppServer,0
137465,VPN,U282518,EnterpriseAppServer,0
137552,C206546,U356036,C658570,0
137552,C206546,U356036,C658570,0
137615,C625842,U860048,C291279,0
137615,C625842,U860048,C291279,0
137647,C947713,U369790,C670762,0
137647,C947713,U369790,C670762,0
137655,C625842,U860048,C291279,0
137655,C625842,U860048,C291279,0
137682,C625842,U860048,C763001,0
137682,C625842,U860048,C763001,0
137693,C253827,U840915,C395501,0
137724,C066904,U488355,C291378,0
137732,C585999,U437567,C472560,0
137758,C625842,U860048,C984077,0
137758,C625842,U860048,C984077,0
137776,VPN,U886884,EnterpriseAppServer,0
137793,C977279,U511703,C002475,0
137814,C525562,U144268,C102246,0
137821,C147653,U864607,C123959,0
137824,C625842,U860048,C615428,0
137824,C625842,U860048,C615428,0
137881,C625842,U860048,C631365,0
137881,C625842,U860048,C631365,0
137890,C206546,U297403,C015815,0
137932,C206546,U480259,C297473,0
137932,C206546,U480259,C297473,0
137938,C625842,U860048,C678441,0
137938,C625842,U860048,C678441,0
137997,C625842,U860048,C586445,0
137997,C625842,U860048,C586445,0
138034,C236657,U083101,C291378,0
138043,VPN,U790397,EnterpriseAppServer,0
138050,C625842,U860048,C850790,0
138050,C625842,U860048,C850790,0
138107,C625842,U860048,C082914,0
138107,C625842,U860048,C082914,0
138157,C625842,U860048,C707191,0
138157,C625842,U860048,C707191,0
138200,C625842,U860048,C922088,0
138200,C625842,U860048,C922088,0
138205,C731404,U544220,C476672,0
138205,C731404,U544220,C476672,0
138260,C463354,U766250,C291378,0
138261,C625842,U860048,C004355,0
138261,C625842,U860048,C004355,0
138276,C625842,U860048,C927670,0
138276,C625842,U860048,C927670,0
138278,C206546,U045645,C459674,0
138384,C657971,U211294,C291378,0
138412,C625842,U860048,C361526,0
138412,C625842,U860048,C361526,0
138421,C625842,U860048,C077358,0
138421,C625842,U860048,C077358,0
138484,C731404,U840500,C803696,0
138496,VPN,U703614,C581624,0
138561,EnterpriseAppServer,U790397,EnterpriseAppServer,0
138568,C574566,U895946,C291378,0
138630,C770259,U280670,C070521,0
138644,C206546,U854867,C207275,0
138645,C070384,U840393,C434108,0
138795,C440312,U592596,C937403,0
138826,C033863,U679119,C291378,0
138946,C290394,U108614,C681207,0
138951,C277495,U257227,C955279,0
138951,C277495,U257227,C955279,0
138998,C731404,U544220,C476672,0
138998,C731404,U544220,C476672,0
139018,C033863,U679119,C291378,0
139133,C535288,U451666,C313779,0
139140,C719903,U280373,C070614,0
139163,C388528,U973087,C645343,0
139189,C206546,U023987,C941704,0
139239,C337157,U470159,C342952,0
139320,C206546,U730086,C291849,0
139325,VPN,U886884,EnterpriseAppServer,0
139353,C625842,U860048,C077358,0
139353,C625842,U860048,C077358,0
139372,C206546,U275545,C886820,0
139373,C782108,U507149,C774964,0
139384,VPN,U724044,EnterpriseAppServer,0
139386,C206546,U643724,C186428,0
139418,VPN,U724044,EnterpriseAppServer,0
139492,C822727,U850034,C284087,0
139492,C822727,U850034,C284087,0
139514,C118495,U829024,C636387,0
139514,C118495,U829024,C636387,0
139543,C277495,U944522,C955279,0
139543,C277495,U944522,C955279,0
139568,C202142,U058448,C839399,0
139568,C202142,U058448,C839399,0
139630,C388528,U563442,C602416,0
139630,C388528,U563442,C602416,0
139706,C165401,U185047,C362295,0
139706,C165401,U185047,C362295,0
139714,C206546,U635619,C786792,0
139756,C600648,U837118,C597356,0
139756,C600648,U837118,C597356,0
139807,C492567,U411321,C308866,0
139828,C938178,U573556,C163087,0
139828,C938178,U573556,C163087,0
139883,VPN,U886884,EnterpriseAppServer,0
139919,C731404,U840500,C803696,0
139971,C254962,U914520,C239051,0
140103,C206546,U468592,C088337,0
140104,C947675,U934729,C518262,0
140104,C947675,U934729,C518262,0
140117,C529315,U133817,C004340,0
140117,C529315,U133817,C004340,0
140146,C706223,U558434,C901753,0
140214,C347373,U031630,C787885,0
140242,C341257,U894159,C232016,0
140279,C918239,U677416,C621735,0
140297,C219121,U593020,C091072,0
140302,C719903,U469022,C070614,0
140309,C206546,U468592,C088337,0
140360,C719903,U469022,C070614,0
140404,VPN,U525621,EnterpriseAppServer,0
140404,VPN,U525621,EnterpriseAppServer,0
140450,C291086,U719231,C539287,0
140468,C206546,U962265,C882724,0
140504,C221752,U427735,C906551,0
140553,VPN,U703614,C542689,0
140633,VPN,U703614,C367857,0
140641,VPN,U024154,C484824,0
140692,VPN,U525621,EnterpriseAppServer,0
140701,C731404,U840500,C476672,0
140713,C063145,U554637,C225759,0
140746,C640322,U422391,C778625,0
140812,C625842,Administrator,C731434,0
140829,C947713,U369790,C670762,0
140829,C947713,U369790,C670762,0
140839,C125251,U321714,C100727,0
140944,C221752,U427735,C906551,0
140981,C206546,U801054,C775418,0
140981,C206546,U801054,C775418,0
140990,VPN,U525621,EnterpriseAppServer,0
141015,C257655,U160566,C999467,0
141090,C256731,U110290,C815676,0
141207,C922201,U063176,C688123,0
141207,C922201,U063176,C688123,0
141226,C206546,U209708,C223332,0
141226,C206546,U209708,C223332,0
141325,C250553,U603951,C500292,0
141325,C250553,U603951,C500292,0
141344,C827873,U258015,C445881,0
141345,C460683,U684358,C709791,0
141345,C460683,U684358,C709791,0
141383,C731404,U840500,C803696,0
141453,C206546,U824847,C845791,0
141457,C535288,U451666,C313779,0
141478,C600648,U837118,C597356,0
141478,C600648,U837118,C597356,0
141531,C206546,U644512,C282775,0
141547,C281627,U345296,C395501,0
141639,C967517,U889432,C157077,0
141665,VPN,U498534,EnterpriseAppServer,0
141681,C782108,U507149,C774964,0
141724,C642191,U348928,C291378,0
141882,VPN,U994469,EnterpriseAppServer,0
141918,C457320,U111080,C996415,0
141925,C206546,U824847,C845791,0
141949,C618482,U410256,C825721,0
141949,C618482,U410256,C825721,0
142024,C936297,U384628,C215836,0
142046,C211906,U707957,C291378,0
142046,C002475,U511703,C719602,0
142062,C669315,U819966,C291378,0
142072,C696231,U271697,C712508,0
142089,C388528,U973087,C645343,0
142126,C206546,U643724,C186428,0
142170,C851660,U963024,C291378,0
142171,C206546,U735730,C502166,0
142205,VPN,U703614,C894088,0
142209,VPN,U994469,EnterpriseAppServer,0
142235,C762522,U365978,C585194,0
142245,C219121,U593020,C644087,0
142278,VPN,U525621,EnterpriseAppServer,0
142280,C206546,U504749,C393882,0
142280,C206546,U504749,C393882,0
142326,C817046,U081931,C561854,0
142365,C636189,U515991,C881936,0
142467,C139916,U724397,C384732,0
142554,C086262,U042568,C291378,0
142843,C745121,U724397,C384732,0
142953,C770259,U080700,C652412,0
143144,C206546,U983780,C460088,0
143160,C055001,U168509,C130896,0
143196,C492786,U037368,C291378,0
143239,C250553,U603951,C500292,0
143239,C250553,U603951,C500292,0
143276,C005555,U774340,C065505,0
143276,C005555,U774340,C065505,0
143279,C763951,U724397,C384732,0
143319,C118495,U512636,C633051,0
143446,C843426,U109559,C014546,0
143466,C083768,U021336,C437470,0
143466,C083768,U021336,C437470,0
143496,C445802,U638034,C752341,0
143496,C445802,U638034,C752341,0
143530,C206546,U019336,C426187,0
143530,C206546,U019336,C426187,0
143660,C202086,U317564,C291378,0
143663,C206546,U182048,C757132,0
143721,C967517,U889432,C157077,0
143779,C891426,U256610,C920849,0
143792,C083768,U021336,C437470,0
143792,C083768,U021336,C437470,0
143843,VPN,U703614,EnterpriseAppServer,0
143882,C640838,U471800,C064818,0
143895,C617604,Administrator,C964481,0
143914,C228233,U234408,C907587,0
143914,C228233,U234408,C907587,0
143977,C822727,U043179,C284087,0
144053,C429360,U962147,C735033,0
144069,C782108,U445088,C774964,0
144069,C429360,U962147,C735033,0
144093,C429360,U962147,C735033,0
144191,VPN,U273379,EnterpriseAppServer,0
144226,C063983,U000083,C291378,0
144264,C047620,U405872,C876177,0
144313,C206546,U192765,C942538,0
144318,C206546,U297403,C015815,0
144362,C033863,U679119,C291378,0
144414,C395965,U937558,C291378,0
144453,C782108,U445088,C774964,0
144471,C578861,U852213,C118103,0
144471,C578861,U852213,C118103,0
144503,C827873,U258015,C445881,0
144530,C513447,U574243,C800646,0
144553,C578861,U852213,C549481,0
144553,C578861,U852213,C549481,0
144667,VPN,U724044,EnterpriseAppServer,0
144706,C206546,U939077,C145248,0
144706,C206546,U939077,C145248,0
144718,VPN,U724044,EnterpriseAppServer,0
144753,C668537,U724044,C617405,0
144795,C822727,U850034,C284087,0
144795,C822727,U850034,C284087,0
144796,C460527,U231379,C395501,0
144919,C255803,U854310,C753366,0
144919,C255803,U854310,C753366,0
144997,C815986,U853591,C805594,0
145050,VPN,U616664,EnterpriseAppServer,0
145058,C745121,U043676,C402090,0
145058,C745121,U043676,C402090,0
145194,C258078,U044808,C611294,0
145194,C258078,U044808,C611294,0
145217,C436231,U852734,C633051,0
145256,C250553,U603951,C500292,0
145256,C250553,U603951,C500292,0
145306,VPN,U279235,EnterpriseAppServer,0
145345,C002121,U679434,C284248,0
145388,VPN,U616664,EnterpriseAppServer,0
145388,VPN,U616664,EnterpriseAppServer,0
145389,C822727,U850034,C284087,0
145389,C822727,U850034,C284087,0
145450,C206546,U281937,C552084,0
145450,C206546,U281937,C552084,0
145556,C980809,U584621,C812859,0
145556,C980809,U584621,C812859,0
145578,VPN,U902997,EnterpriseAppServer,0
145784,C206546,U019336,C426187,0
145784,C206546,U019336,C426187,0
145793,C906365,U475186,C250015,0
145873,VPN,U886884,EnterpriseAppServer,0
145970,VPN,U969434,EnterpriseAppServer,0
146214,C206546,U738798,C991577,0
146214,C206546,U738798,C991577,0
146243,C002121,Administrator,C986243,0
146261,VPN,U886884,EnterpriseAppServer,0
146304,C295417,U875847,C104511,0
146314,VPN,U616664,EnterpriseAppServer,0
146395,C228022,U447378,C715733,0
146408,C206546,U504749,C393882,0
146408,C206546,U504749,C393882,0
146426,C256184,U564279,C291378,0
146488,C206546,U206033,C439231,0
146540,C388065,U421305,C001022,0
146548,C206546,U504749,C552573,0
146548,C206546,U504749,C552573,0
146564,C033863,U679119,C291378,0
146588,C066904,U488355,C291378,0
146602,C835750,U839955,C816468,0
146643,VPN,U616664,EnterpriseAppServer,0
146676,C256731,U110290,C815676,0
146743,C436231,U852734,C636387,0
146967,C206546,U192765,C942538,0
147032,VPN,U402646,C325647,0
147206,C206546,U468592,C088337,0
147306,C206546,U468592,C088337,0
147328,C428710,Administrator,C020967,0
147346,C904350,U538831,C431784,0
147346,C904350,U538831,C431784,0
147348,C962023,U534310,C300713,0
147378,C835750,U839955,C191118,0
147378,C835750,U839955,C191118,0
147468,C980809,U584621,C812859,0
147468,C980809,U584621,C812859,0
147494,VPN,U990904,EnterpriseAppServer,0
147556,C735514,U312989,C370123,0
147581,C593577,U824084,C865825,0
147581,C593577,U824084,C865825,0
147806,C835750,U839955,C816468,0
148122,C735514,U291569,C652157,0
148168,VPN,U410764,C926341,0
148441,C535288,U451666,C313779,0
148491,VPN,U924479,C910401,0
148491,VPN,U924479,C910401,0
148766,C256731,U110290,C815676,0
148943,C638300,U267251,C291378,0
149118,C250553,U603951,C500292,0
149118,C250553,U603951,C500292,0
149127,C785922,U384397,C291378,0
149509,C250553,U603951,C500292,0
149509,C250553,U603951,C500292,0
149697,C206546,U297403,C015815,0
149920,C206546,U297403,C015815,0
150227,C828425,U792206,C625078,0
150227,C828425,U792206,C625078,0
150292,C206546,U431161,C531577,0
150425,C203026,U924667,C291378,0
150577,C206546,U284216,C714638,0
150577,C206546,U284216,C714638,0
150948,C640322,U422391,C778625,0
151438,C897352,U948621,C916076,0
151438,C897352,U948621,C916076,0
151643,C206546,U457678,C639081,0
151643,C206546,U457678,C639081,0
152690,C206546,U891109,C016997,0
152860,C938178,U573556,C163087,0
152860,C938178,U573556,C163087,0
152872,C206546,U244822,C217088,0
152872,C206546,U244822,C217088,0
154007,C535288,U451666,C313779,0
154719,C206546,U023987,C941704,0
155232,C206546,U208750,C840438,0
156220,C206546,U035506,C041592,0
157223,C206546,U906226,C278552,0
157223,C206546,U906226,C278552,0
157459,VPN,U648261,C739032,0
157570,C206546,U431161,C531577,0
158478,C206546,U487000,C890652,0
158490,C206546,U035202,C370527,0
158654,C206546,U045645,C459674,0
158856,VPN,U902997,EnterpriseAppServer,0
159043,C442386,U932663,C395501,0
159265,VPN,U703614,EnterpriseAppServer,0
159292,C206546,U861456,C624226,0
159895,VPN,U341644,C291378,0
160240,C206546,U244822,C217088,0
160240,C206546,U244822,C217088,0
160912,C206546,U899163,C414724,0
161582,C206546,U899163,C414724,0
161596,EnterpriseAppServer,U726223,C292628,0
161596,EnterpriseAppServer,U726223,C292628,0
161732,C217088,U703614,EnterpriseAppServer,0
161914,VPN,U410764,C926341,0
